Total Size,u-ch427-n96-start-paper-10,0,0
Total Size,u-ch427-n96-start-paper-10,1,0
Total Size,u-ch427-n96-start-paper-10,2,0
Total Size,u-ch427-n96-start-paper-10,3,0
Total Size,u-ch427-n96-start-paper-10,4,0
Total Size,u-ch427-n96-start-paper-10,0,0
Total Size,u-ch427-n96-start-paper-10,1,0
Total Size,u-ch427-n96-start-paper-10,2,0
Total Size,u-ch427-n96-start-paper-10,3,0
Total Size,u-ch427-n96-start-paper-10,4,0
Total Size,u-ch427-n96-start-paper-10,0,0
Total Size,u-ch427-n96-start-paper-10,1,0
Total Size,u-ch427-n96-start-paper-10,2,0
Total Size,u-ch427-n96-start-paper-10,3,0
Total Size,u-ch427-n96-start-paper-10,4,0
Total Size,u-ch427-n96-start-paper-10,0,0
Total Size,u-ch427-n96-start-paper-10,1,0
Total Size,u-ch427-n96-start-paper-10,2,0
Total Size,u-ch427-n96-start-paper-10,3,0
Total Size,u-ch427-n96-start-paper-10,4,0
