Total Size,u-ch427-n96-start-paper-x0-15,0,0
Total Size,u-ch427-n96-start-paper-x0-15,1,0
Total Size,u-ch427-n96-start-paper-x0-15,2,0
Total Size,u-ch427-n96-start-paper-x0-15,3,0
Total Size,u-ch427-n96-start-paper-x0-15,4,0
Total Size,u-ch427-n96-start-paper-x0-15,0,0
Total Size,u-ch427-n96-start-paper-x0-15,1,0
Total Size,u-ch427-n96-start-paper-x0-15,2,0
Total Size,u-ch427-n96-start-paper-x0-15,3,0
Total Size,u-ch427-n96-start-paper-x0-15,4,0
Total Size,u-ch427-n96-start-paper-x0-15,0,0
Total Size,u-ch427-n96-start-paper-x0-15,1,0
Total Size,u-ch427-n96-start-paper-x0-15,2,0
Total Size,u-ch427-n96-start-paper-x0-15,3,0
Total Size,u-ch427-n96-start-paper-x0-15,4,0
Total Size,u-ch427-n96-start-paper-x0-15,0,0
Total Size,u-ch427-n96-start-paper-x0-15,1,0
Total Size,u-ch427-n96-start-paper-x0-15,2,0
Total Size,u-ch427-n96-start-paper-x0-15,3,0
Total Size,u-ch427-n96-start-paper-x0-15,4,0
